date,region,SST,fish_density,chlorophyll
2022-02-26,North,147.02,113.41991238388682,36.93141335530934
2022-02-27,North,138.6,109.33393812074392,31.027368045068528
2022-02-28,North,141.9,115.17631715701783,34.46695875734019
2022-03-01,North,130.57,109.3337256356118,31.513620867437428
2022-03-02,North,118.53,92.42812881077356,29.23404016266734
2022-03-03,North,125.31,99.31970511668092,32.60670700021354
2022-03-04,North,138.42,105.20432512996985,34.1489842055596
2022-03-05,North,145.39,110.33096687959664,34.655447325650044
2022-03-06,North,150.86,124.75062911197101,31.86222512754341
2022-03-07,North,139.7,118.54120014285411,31.01990740944107
2022-03-08,North,146.24,116.63194939209835,34.002582132808556
2022-03-09,North,119.41,100.54566448946012,29.068744748553303
2022-03-10,North,123.99,101.00018012523817,27.537592550652153
2022-03-11,North,133.54,103.60640122697437,36.53135335115684
2022-03-12,North,134.61,109.49497802754209,34.95478811050715
2022-03-13,North,148.88,126.79418283232985,35.980236640784966
2022-03-14,North,142.82,114.07686980445024,33.70807372256749
2022-03-15,North,129.76,111.63121827907003,30.527582060197695
2022-03-16,North,121.62,84.19727447955128,27.42016307995553
2022-03-17,North,118.79,99.14151252187612,28.91296103703773
2022-03-18,North,130.18,104.57923534119087,31.5515050802855
2022-03-19,North,145.71,115.07296324767067,31.658478849036754
2022-03-20,North,142.9,114.77880388267752,34.24835283448979
2022-03-21,North,136.46,99.23015542699554,31.981481902350502
2022-03-22,North,132.46,104.86964056081246,27.676384884245223
2022-03-23,North,130.37,106.08156285755874,29.353229978440996
2022-03-24,North,127.84,109.66147022370758,29.740788933156715
2022-03-25,North,135.99,106.20064890863178,35.97337531468038
2022-03-26,North,149.13,115.26153198553406,35.939106249067514
2022-03-27,North,145.12,113.58721478207733,31.35303686180022
2022-03-28,North,137.33,114.4410105885104,33.438072578835275
2022-03-29,North,133.61,108.53175554829843,28.627392022123274
2022-03-30,North,123.59,96.22319898116481,31.88338210777415
2022-03-31,North,125.01,102.57433716556679,29.059750696364247
2022-04-01,North,141.07,113.3413877467402,33.026727622521655
2022-04-02,North,141.1,117.72322495266444,35.87159329508438
2022-04-03,North,131.26,101.49773453061323,28.6776728628315
2022-04-04,North,140.89,111.07368926701115,30.383763629774016
2022-04-05,North,128.55,100.87945923433924,29.542801347307993
2022-04-06,North,123.71,91.65042525933941,31.818757702038635
2022-04-07,North,129.4,105.0006013853229,27.841307849046316
2022-04-08,North,134.16,108.63327636089944,26.167688803778862
2022-04-09,North,143.93,115.16956728321232,32.883682283182004
2022-04-10,North,134.71,106.59506433312428,33.04548159982184
2022-04-11,North,134.74,100.71514628974795,34.348523499477665
2022-04-12,North,137.84,108.16877338617321,31.641677275829203
2022-04-13,North,125.36,98.57442741736617,29.249146785767998
2022-04-14,North,119.05,91.22861365389191,31.117801468511495
2022-04-15,North,129.92,103.12957144166995,27.244516600609156
2022-04-16,North,138.18,112.5642542840727,31.858958449633985
2022-04-17,North,145.62,125.92692950605266,34.50484777985012
2022-04-18,North,137.58,110.93688906415922,33.414437442570076
2022-04-19,North,127.81,103.53575195361383,29.542386613618234
2022-04-20,North,125.76,100.23577042116916,30.220882023411683
2022-04-21,North,130.1,94.48614392350478,26.04334529317402
2022-04-22,North,134.27,107.28343062275393,30.537503175332304
2022-04-23,North,140.55,112.74115104970514,34.01701742510894
2022-04-24,North,143.29,126.94821056242644,31.693411931490644
2022-04-25,North,141.73,112.42219517609439,33.4639684431792
2022-04-26,North,131.36,106.59573671166808,32.1657450016054
2022-04-27,North,129.86,103.7144411514738,30.286901598284473
2022-04-28,North,122.25,91.95660981190235,29.790927541993145
2022-04-29,North,131.98,111.2981140725751,29.470534869430775
2022-04-30,North,147.58,121.82366516343389,34.10277744060791
2022-05-01,North,141.68,117.29915973521524,34.55643233917845
2022-05-02,North,147.24,113.24506272602632,34.76194592193687
2022-05-03,North,138.71,117.98197155468051,31.568937460872135
2022-05-04,North,133.27,99.60674468603861,32.10243280858159
2022-05-05,North,123.88,102.03828546900135,31.205219581273234
2022-05-06,North,136.53,120.17627812904989,28.206117442845045
2022-05-07,North,141.54,108.27931837434656,35.6261481299118
2022-05-08,North,150.59,117.64051135198615,34.445490522637854
2022-05-09,North,149.14,119.8102568254382,35.67897986648046
2022-05-10,North,136.34,106.55462172941901,34.662493847290456
2022-05-11,North,126.65,93.56668284466934,27.58665260553907
2022-05-12,North,126.74,101.73481487403014,28.929117995144907
2022-05-13,North,139.68,106.4324814313695,32.35890260824859
2022-05-14,North,138.18,112.91196215317592,31.068492957751147
2022-05-15,North,148.95,114.56287882883097,38.25987315167362
2022-05-16,North,136.32,116.80567202508769,30.550455812346414
2022-05-17,North,135.36,104.37173353831882,30.960906441026268
2022-05-18,North,126.08,99.25369241897162,30.624778063205955
2022-05-19,North,126.92,105.60358608684835,27.979700947847824
2022-05-20,North,132.29,99.67767841783022,30.666638576487472
2022-05-21,North,142.8,115.37729967302066,34.194906522500354
2022-05-22,North,149.33,125.99971377141216,34.20027919123498
2022-05-23,North,146.4,109.08258382719387,34.093226282200106
2022-05-24,North,135.18,109.06716929266153,30.97733577510326
2022-05-25,North,134.0,108.49941397124212,28.771059381638466
2022-05-26,North,141.84,117.38111435888656,34.01118642267848
2022-05-27,North,135.39,102.12724644560959,35.587866143294484
2022-05-28,North,143.84,108.46971693457863,33.804803261566875
2022-05-29,North,139.64,114.32170782808447,33.37852823449509
2022-05-30,North,147.42,119.42092336616592,35.86944551023372
2022-05-31,North,139.33,112.71646425172939,30.327339006906605
2022-06-01,North,123.13,100.23624104748488,33.031029316259215
2022-06-02,North,132.53,102.62387639210755,31.910657592845602
2022-06-03,North,143.38,115.86526848580503,36.93971379817822
2022-06-04,North,146.29,118.4973623664934,32.79193400895202
2022-06-05,North,151.36,117.51624290986818,38.908123845115654
2022-06-06,North,142.63,123.43287255572378,35.076310988069565
2022-06-07,North,127.04,104.00116460455894,31.51408017170472
2022-06-08,North,133.0,100.44348251398677,32.068048908706295
2022-06-09,North,136.35,112.36276804316914,31.772942763851102
2022-06-10,North,141.26,108.13459164886339,35.653063316947744
2022-06-11,North,140.67,116.47142301871226,33.414719739696096
2022-06-12,North,143.66,120.72097789503702,29.797860592825696
2022-06-13,North,136.39,105.00858840824144,30.043627076585995
2022-06-14,North,137.26,114.6248806462216,32.0803084956145
2022-06-15,North,134.38,109.56790463468249,32.49599796633111
2022-06-16,North,132.14,109.82230079997244,31.314823022200205
2022-06-17,North,142.58,123.54796491326977,35.95394157958733
2022-06-18,North,141.39,111.88505941998564,29.37579627192275
2022-06-19,North,148.43,114.97531917821257,34.97317587301033
2022-06-20,North,135.49,103.94442785187239,28.46204154922569
2022-06-21,North,129.84,99.79294857517283,32.48742459096834
2022-06-22,North,132.72,105.79049145292949,31.355082571115993
2022-06-23,North,129.1,104.98575987408321,31.659219944048235
2022-06-24,North,144.21,116.7514539966501,32.11423407882047
2022-06-25,North,148.71,123.10391624518013,37.3009298633155
2022-06-26,North,161.66,129.39300945938953,39.4154493281177
2022-06-27,North,143.09,121.7396703857866,34.78508860602378
2022-06-28,North,126.95,100.23671583381022,30.13096550627312
2022-06-29,North,128.44,116.3528458329481,31.847714570590266
2022-06-30,North,125.77,103.74433673882503,28.7402148640253
2022-07-01,North,143.33,110.3782122179186,35.37711131804143
2022-07-02,North,146.52,111.86153750969444,37.602961788647846
2022-07-03,North,147.59,120.48436207621593,36.659221119958374
2022-07-04,North,142.29,112.71468607337074,31.99879506038518
2022-07-05,North,137.98,113.95400247046047,33.31883463454621
2022-07-06,North,126.64,103.67818812286774,27.74171691248271
2022-07-07,North,134.76,107.44385543671562,33.096780622351346
2022-07-08,North,143.96,110.93403140965798,34.69320682572508
2022-07-09,North,144.89,108.33776387657068,30.23836732093567
2022-07-10,North,143.94,112.91942523966489,31.464432312175273
2022-07-11,North,140.63,116.78599397161737,32.55972220651247
2022-07-12,North,138.11,111.55846872065104,32.020280505718354
2022-07-13,North,129.66,97.49930610644007,28.51304612916239
2022-07-14,North,134.32,108.32190462925591,32.64195745870437
2022-07-15,North,147.84,120.1985868986442,35.07094721788103
2022-07-16,North,148.04,114.01271281899433,34.21946173604296
2022-07-17,North,144.81,116.61662552972766,32.45041699968328
2022-07-18,North,148.77,119.30704359223002,36.85141425283313
2022-07-19,North,135.11,102.3731485108469,35.332814226176595
2022-07-20,North,133.84,108.86093680174142,30.80087703230693
2022-07-21,North,136.78,112.22792263184118,31.131666165690362
2022-07-22,North,134.52,113.0312562158764,32.88641533082399
2022-07-23,North,154.08,128.53301026017454,35.09994124050603
2022-07-24,North,153.67,116.04765316021454,35.45520559867353
2022-07-25,North,140.76,107.91887480042439,34.63130630344934
2022-07-26,North,136.66,111.9031763360433,28.513287824985415
2022-07-27,North,131.06,107.41692975456105,33.848604649705344
2022-07-28,North,131.86,108.06323843153025,31.517361048658685
2022-07-29,North,143.96,134.4316574532736,32.96901371087564
2022-07-30,North,154.65,126.57445255346585,35.751531691557105
2022-07-31,North,149.47,125.253828200903,34.81885871004104
2022-08-01,North,150.72,125.34600881746601,31.681597393110152
2022-08-02,North,140.37,115.552956256529,36.06387645490648
2022-08-03,North,131.22,103.39965377679827,31.326651264541237
2022-08-04,North,132.91,110.12284610246634,32.46800426089475
2022-08-05,North,134.13,103.43987392731215,33.72909954114809
2022-08-06,North,140.24,111.00790696629997,31.0056750848794
2022-08-07,North,150.55,118.01318226085449,36.05694379807046
2022-08-08,North,140.07,112.46537069693161,32.47871781820241
2022-08-09,North,135.52,119.98929283336756,33.79754155043299
2022-08-10,North,127.67,92.79967403704127,26.27954515929701
2022-08-11,North,123.38,102.13530095187258,29.477811399517464
2022-08-12,North,141.96,105.50442064405175,32.18635868843208
2022-08-13,North,145.96,114.40834067105284,35.056525901268316
2022-08-14,North,150.41,125.77275298483683,36.022088374736406
2022-08-15,North,140.17,112.45740009547731,31.618748210355946
2022-08-16,North,134.33,102.07527611035349,30.441652271647918
2022-08-17,North,138.44,107.17548145370017,32.46666926288535
2022-08-18,North,133.25,109.99798874467339,29.856715545369585
2022-08-19,North,143.21,110.91616684141432,35.32596739090425
2022-08-20,North,141.97,114.65829294790989,32.65558559910511
2022-08-21,North,162.24,130.01985919951906,31.634023561356717
2022-08-22,North,154.14,120.05399826197092,35.078355886756384
2022-08-23,North,143.11,125.20772044662664,31.544912358312057
2022-08-24,North,135.07,111.22559511159005,28.75144836907811
2022-08-25,North,132.97,96.25028706671196,29.119146723554856
2022-08-26,North,142.96,115.30027157384714,33.81081694366594
2022-08-27,North,153.85,119.77106767615805,38.42728165649646
2022-08-28,North,147.44,122.21416667398111,35.11436894772996
2022-08-29,North,142.99,110.42939630783651,32.38499322356852
2022-08-30,North,128.23,102.0103177926655,31.557808390341407
2022-08-31,North,127.35,104.40493639490228,29.551819379562016
2022-09-01,North,141.49,117.52077597085062,31.908799261673714
2022-09-02,North,139.37,105.49451796472113,30.565274663534034
2022-09-03,North,147.31,116.17549382079527,30.958342386496565
2022-09-04,North,152.46,119.59327344419523,34.71215258688112
2022-09-05,North,137.44,106.68535383713144,32.80410697984026
2022-09-06,North,141.59,122.09927120140549,33.12475265997022
2022-09-07,North,137.83,112.28890855480479,31.734066144105284
2022-09-08,North,135.36,101.98358022832478,30.18050787860644
2022-09-09,North,149.59,124.2613097352739,36.13449238336994
2022-09-10,North,142.55,124.6507809850632,30.875736160106836
2022-09-11,North,160.38,133.46632630275573,38.62805582768695
2022-09-12,North,142.14,106.11515017022992,31.423565962146547
2022-09-13,North,130.76,102.18682963566874,29.64712952529393
2022-09-14,North,130.6,110.81455574593312,28.186429618768646
2022-09-15,North,143.12,110.9576526719061,32.62119570622873
2022-09-16,North,141.52,115.43509714073114,35.25462491695596
2022-09-17,North,144.81,119.7211702671467,34.99325617688792
2022-09-18,North,144.97,111.34134764210958,35.95084422405607
2022-09-19,North,145.55,116.14237321969101,35.15428509186788
2022-09-20,North,127.47,85.76966329965464,28.28666034293926
2022-09-21,North,125.57,95.33406179332856,29.452421551344887
2022-09-22,North,141.76,112.1451592430342,31.791601741765074
2022-09-23,North,148.52,112.57708409017577,37.36514980807809
2022-09-24,North,149.12,127.45805651965819,32.43042270714738
2022-09-25,North,149.41,112.37729311019685,36.66939537877822
2022-09-26,North,146.66,115.12777756651508,36.11790774021754
2022-09-27,North,149.47,120.22970288643046,38.55324040343218
2022-09-28,North,134.39,114.71836644533057,31.058626814741004
2022-09-29,North,138.88,103.92468924410281,34.200644319160325
2022-09-30,North,141.18,118.75981876077482,37.79930367307769
2022-10-01,North,150.36,120.33916530509795,33.83671664613261
2022-10-02,North,155.26,119.30045674476024,32.98191950493528
2022-10-03,North,147.29,120.14251737131634,30.69797993218447
2022-10-04,North,128.53,103.81929847786736,32.13142405772267
2022-10-05,North,139.05,108.23891561420604,29.043699583882834
2022-10-06,North,131.55,105.5890104249501,30.565361894124155
2022-10-07,North,153.04,120.5054320156912,36.482626374077924
2022-10-08,North,153.78,123.59158672625624,36.126351073659826
2022-10-09,North,152.67,125.44665337260523,36.38488972836834
2022-10-10,North,149.14,127.24208408072676,35.27257971160171
2022-10-11,North,137.76,104.01892250586576,35.10973162662678
2022-10-12,North,130.51,115.07316687328134,29.197367238522407
2022-10-13,North,135.95,98.99956100238748,30.836009723082935
2022-10-14,North,147.19,116.99307452482209,32.89268110945835
2022-10-15,North,148.31,121.58958603242289,36.32238362372522
2022-10-16,North,149.49,120.99695933867518,36.69879717679013
2022-10-17,North,145.45,113.24650240089703,34.99245063863702
2022-10-18,North,143.36,113.64738874821364,36.03898733377986
2022-10-19,North,140.49,109.92699532670585,30.741918265247243
2022-10-20,North,137.01,106.66117621527894,35.73644822310227
2022-10-21,North,145.96,121.01601048510514,37.23847724342452
2022-10-22,North,147.77,120.00107742982524,36.0252439944915
2022-10-23,North,157.27,122.35145202369675,40.017597817542125
2022-10-24,North,150.28,124.72199937716626,31.742753584644454
2022-10-25,North,135.33,109.80049760438305,31.017103727474698
2022-10-26,North,124.58,103.7283105941948,28.445393078636094
2022-10-27,North,129.38,106.65214420961807,32.31895864751469
2022-10-28,North,140.0,107.85502494538964,30.89971852079571
2022-10-29,North,157.01,122.80709479901516,37.916990298674975
2022-10-30,North,160.94,132.48846802561633,39.92907228799343
2022-10-31,North,145.61,119.53985132716734,35.512405800168004
2022-11-01,North,137.13,109.59949203017926,32.993502047323005
2022-11-02,North,135.11,108.67463691654393,30.046253318198506
2022-11-03,North,135.84,115.06032447894214,30.474298067749274
2022-11-04,North,148.29,115.67414305582085,37.15723781059334
2022-11-05,North,148.88,121.8394869058502,36.334698007810665
2022-11-06,North,158.21,125.55703673783054,36.563960961244916
2022-11-07,North,146.9,116.4315939838639,33.54418090846822
2022-11-08,North,143.73,120.47788425993595,29.694384253777244
2022-11-09,North,132.74,110.31908174494015,29.406295162631125
2022-11-10,North,133.0,110.46754818000319,35.42283817427945
2022-11-11,North,153.48,129.31139403577163,33.135088857995065
2022-11-12,North,157.11,125.79301920816381,36.800959642442166
2022-11-13,North,144.79,119.24176485647482,35.972887946390394
2022-11-14,North,146.15,115.36866621703274,31.72015466399542
2022-11-15,North,145.77,118.23683176244222,34.52342094956217
2022-11-16,North,128.39,102.06128472816157,32.55383107502131
2022-11-17,North,140.2,112.64497982496358,33.0649986438145
2022-11-18,North,147.55,121.01578512718459,40.24680611133354
2022-11-19,North,148.57,114.76489658383264,31.376801482243607
2022-11-20,North,154.0,133.6619363784273,37.917457059767756
2022-11-21,North,138.22,105.5459130925015,32.298396525207075
2022-11-22,North,148.89,113.04105693606134,36.32184030967335
2022-11-23,North,133.12,112.28655436750034,32.50661430339849
2022-11-24,North,140.66,116.48631346981469,31.665687605780008
2022-11-25,North,147.57,121.17659908526078,34.97199278491868
2022-11-26,North,159.15,130.4617275463214,33.11419709720343
2022-11-27,North,152.16,121.66676613576544,36.638495001142786
2022-11-28,North,149.98,115.49772814257084,35.59231693198105
2022-11-29,North,143.12,114.87502279096864,34.90132033728621
2022-11-30,North,139.32,108.07019144243944,34.980236650174305
2022-12-01,North,142.7,119.03559866708875,34.27523968041942
2022-12-02,North,142.4,113.18471309248932,33.776178839596554
2022-12-03,North,149.32,115.32851401603745,33.10186332667742
2022-12-04,North,161.42,127.52907079173502,35.8595584727019
2022-12-05,North,139.06,113.31265727137813,35.185469240354664
2022-12-06,North,148.46,115.94937723598014,37.56467081141196
2022-12-07,North,133.73,102.87289802216783,31.26977912737589
2022-12-08,North,137.19,110.97043605745957,32.530005494506554
2022-12-09,North,141.66,114.55283285554361,31.522771250012468
2022-12-10,North,152.69,119.61728412314436,37.88351369053489
2022-12-11,North,161.26,126.6528084719084,38.58283364738356
2022-12-12,North,153.39,123.87224968678817,39.560434872927495
2022-12-13,North,143.36,107.4475782925134,31.915353845640524
2022-12-14,North,135.97,101.73868112811724,31.437984201963566
2022-12-15,North,130.27,100.62377889373784,31.51689184505115
2022-12-16,North,141.14,111.84476424144076,34.520979075451535
2022-12-17,North,151.51,122.76253782799002,34.870664724904735
2022-12-18,North,157.48,133.36078108474774,34.750077819092596
2022-12-19,North,150.17,124.42429811601009,36.79681505784714
2022-12-20,North,146.11,116.08830735018289,35.66427072509117
2022-12-21,North,138.19,110.45691896048656,30.805451798872554
2022-12-22,North,138.06,105.43535317681096,35.322885602210995
2022-12-23,North,157.03,125.53143432003806,38.74639741839321
2022-12-24,North,155.54,122.98870680539932,36.37659299449559
2022-12-25,North,153.32,124.26959280169045,35.823195724752075
2022-12-26,North,159.41,123.39184528223839,37.99011554223182
2022-12-27,North,147.48,120.58073257120586,32.772593859487486
2022-12-28,North,145.19,123.81569456501289,34.098062958328164
2022-12-29,North,137.52,109.47219925771573,28.199232910781646
2022-12-30,North,150.82,122.66455861049471,36.916911291005874
2022-12-31,North,146.53,120.67471995855557,31.183013555116283
2023-01-01,North,157.76,124.20189764057082,39.558839656858
2023-01-02,North,155.02,125.1364624090521,35.343759812067105
2023-01-03,North,143.67,114.99896200390897,33.31066603613765
2023-01-04,North,146.97,118.06438049274416,33.13853218783099
2023-01-05,North,127.39,98.04695108072268,29.90192225215585
2023-01-06,North,128.84,103.19455087129472,33.60506269029607
2023-01-07,North,148.08,120.95399145622726,29.640382686929843
2023-01-08,North,156.98,132.8397180389752,38.94993077217637
2023-01-09,North,160.95,133.55635413042603,37.86604696220341
2023-01-10,North,154.44,134.3179122875578,33.47395670428557
2023-01-11,North,149.48,115.74726218555976,32.745375213901525
2023-01-12,North,140.23,116.54560318360339,36.398786054416405
2023-01-13,North,138.03,111.34071002869176,30.71498624011454
2023-01-14,North,146.19,127.90101466608836,31.93129897880808
2023-01-15,North,153.0,118.35850857322424,37.87462908472946
2023-01-16,North,157.86,122.08939078909613,37.24910575257183
2023-01-17,North,145.53,113.4270367727799,32.23014884692721
2023-01-18,North,144.09,104.65252137845097,34.25124995080924
2023-01-19,North,136.58,106.63522489159621,30.264494632719448
2023-01-20,North,140.36,108.49233669223152,35.27364279684521
2023-01-21,North,148.24,119.34396893238105,36.77074192974627
2023-01-22,North,142.44,115.66077987888579,34.552012397643885
2023-01-23,North,152.17,131.11685419607943,36.15732212249403
2023-01-24,North,150.76,125.36011919093025,38.67437624973475
2023-01-25,North,142.39,111.02748172168798,33.477372654776445
2023-01-26,North,138.6,106.38792664325821,30.356251749158396
2023-01-27,North,140.78,115.08359585753254,34.05494782566461
2023-01-28,North,154.71,117.16683396489681,40.11409409907423
2023-01-29,North,156.55,134.39729382927177,34.2804810136283
2023-01-30,North,155.4,130.21720060360644,35.35707446661203
2023-01-31,North,143.6,112.53412173947648,34.5528920762029
2023-02-01,North,136.11,100.32232735454564,32.11419030198853
2023-02-02,North,140.27,118.98536187082708,31.089392839245374
2023-02-03,North,144.86,115.31530077373694,36.21571571246095
2023-02-04,North,155.13,130.29308155986732,40.66608144403452
2023-02-05,North,151.14,112.93986170602815,35.620262918047814
2023-02-06,North,155.73,121.58712488523113,34.337863420528
2023-02-07,North,153.09,122.49821849859093,32.520078949893055
2023-02-08,North,153.48,123.0189029688237,36.211951962442356
2023-02-09,North,138.45,108.50967264260377,34.89775468663251
2023-02-10,North,147.6,121.19424966173749,35.47033549299076
2023-02-11,North,148.56,113.50989785308704,34.7071923181623
2023-02-12,North,161.33,128.35210257489356,36.08745669642139
2023-02-13,North,162.67,130.7374781585595,35.34967273456382
2023-02-14,North,153.0,124.97219417029375,37.26950265264976
2023-02-15,North,138.43,114.30207439044446,34.51354324277118
2023-02-16,North,136.82,103.83278954081065,29.272540426618534
2023-02-17,North,147.58,110.3934291463219,37.69567795636137
2023-02-18,North,152.39,128.30038410949254,36.626142441788
2023-02-19,North,153.69,124.61357005989795,38.537189290291586
2023-02-20,North,156.12,121.15356731721725,33.53974450302977
2023-02-21,North,143.8,122.79575987761264,31.028351689169128
2023-02-22,North,151.04,121.41037317146429,34.91006138046541
2023-02-23,North,142.88,120.20048592031914,34.58156885379039
2023-02-24,North,139.74,112.12959240705057,36.540721645853935
2023-02-25,North,149.28,129.72773962440994,36.26815782763026
2023-02-26,North,145.29,125.00870421221602,33.572637446375936
2023-02-27,North,155.68,123.29917925760465,34.08326158466822
2023-02-28,North,159.42,132.39385475477178,39.3440011454383
2023-03-01,North,149.02,122.44287974792574,32.87458914849857
2023-03-02,North,140.39,119.15515778766174,36.33493710954464
2023-03-03,North,140.64,107.68738269709948,32.55923070078698
2023-03-04,North,152.55,125.47025729999221,38.6911641452357
2023-03-05,North,155.02,129.30812243424796,37.36186258011856
2023-03-06,North,150.08,111.27030256788444,34.74200902111509
2023-03-07,North,153.0,116.48370743667112,34.56120725634775
2023-03-08,North,146.41,106.9318391111995,33.600184245307844
2023-03-09,North,144.64,114.3649658277772,34.78463338475047
2023-03-10,North,133.79,110.6197112789798,31.91231299243543
2023-03-11,North,148.25,126.11178526048015,33.46237718386259
2023-03-12,North,156.34,125.44247390209888,35.936737179364734
2023-03-13,North,153.19,130.69507772785647,35.7951540594383
2023-03-14,North,155.76,117.70749270892554,31.894531811170378
2023-03-15,North,148.42,110.21908780322421,35.600336229577394
2023-03-16,North,137.86,110.01026150551692,30.61255755056639
2023-03-17,North,151.56,123.16832724469654,33.00533519358851
2023-03-18,North,147.55,117.87652625952956,31.135311305778586
2023-03-19,North,154.77,113.47878949980063,32.36621500426423
2023-03-20,North,156.6,124.83439980243605,33.609104993775425
2023-03-21,North,149.53,113.10165249747574,33.48795808473902
2023-03-22,North,142.18,117.09236274415021,37.34251827505314
2023-03-23,North,132.43,107.77699123048426,30.434240648209595
2023-03-24,North,140.62,107.79660106836323,33.47950021253607
2023-03-25,North,149.72,117.20666541331654,35.74496277301266
2023-03-26,North,145.88,111.40793239055525,34.4381303724317
2023-03-27,North,158.76,126.69460451363413,36.59711307854801
2023-03-28,North,154.11,128.0637116025062,33.43141247280151
2023-03-29,North,147.83,113.3353697683223,37.467855096558424
2023-03-30,North,145.92,119.25623257758922,37.79839328727577
2023-03-31,North,146.12,114.24471190813782,30.85868261175463
2023-04-01,North,146.62,113.33163583868829,32.27594281822724
2023-04-02,North,153.9,122.58484820022721,35.22037931524599
2023-04-03,North,162.45,124.78378838790314,35.56092441017962
2023-04-04,North,151.45,118.39175347326409,36.30193110691173
2023-04-05,North,139.41,105.53861053705576,31.425455595186776
2023-04-06,North,152.05,131.46362566458197,39.74011213561321
2023-04-07,North,140.6,112.65631775985865,35.5010971886872
2023-04-08,North,146.88,114.00537246003708,34.80114806126443
2023-04-09,North,146.91,118.59789955367111,36.43597252663947
2023-04-10,North,164.1,130.71835975154585,40.03180084871462
2023-04-11,North,149.53,118.5191520023339,33.77810502388351
2023-04-12,North,145.98,119.85483350021711,32.56356551091607
2023-04-13,North,145.31,120.03553855023652,34.218286125939294
2023-04-14,North,137.58,107.41149426194738,34.239272248995896
2023-04-15,North,150.7,117.6809087967766,35.418120797306834
2023-04-16,North,165.78,131.24874151424177,35.00200703561801
2023-04-17,North,147.85,106.77039417632207,32.96435111209831
2023-04-18,North,150.71,112.99204468900726,34.99405427281125
2023-04-19,North,141.6,120.11437133722262,33.16866879134834
2023-04-20,North,139.82,120.08083856750642,36.909084353579615
2023-04-21,North,142.49,112.74681980221813,30.72602411520201
2023-04-22,North,145.28,119.10678481527884,35.06717848367175
2023-04-23,North,155.18,125.70025077271768,39.01422621665658
2023-04-24,North,156.55,140.6344040422762,40.852899490845594
2023-04-25,North,153.3,128.2378745571729,34.85120515363208
2023-04-26,North,147.51,117.36841204259616,35.4848589054404
